date,temperature,precipitation
2020-08-03,10.8,0.0
2020-08-04,13.2,0.6
2020-08-05,11.8,0.9
2020-08-06,11.0,0.5
2020-08-07,12.6,0.0
2020-08-08,15.3,0.0
2020-08-09,11.9,0.0
2020-08-10,9.3,0.3
2020-08-11,8.6,0.0
2020-08-12,8.2,0.0
2020-08-13,8.5,0.0
2020-08-14,7.6,0.6
2020-08-15,7.8,0.0
2020-08-16,9.8,0.0
2020-08-17,9.7,0.0
2020-08-18,7.9,0.1
2020-08-19,8.9,0.0
2020-08-20,13.4,0.0
2020-08-21,15.1,0.0
2020-08-22,12.5,0.0
2020-08-23,9.4,1.7
2020-08-24,10.9,1.6
2020-08-25,9.7,2.4
2020-08-26,9.5,1.2
2020-08-27,8.7,0.0
2020-08-28,8.2,0.2
2020-08-29,8.9,0.3
2020-08-30,10.3,0.0
2020-08-31,10.2,0.0
2020-09-01,9.1,0.3
2020-09-02,10.1,0.2
2020-09-03,11.0,0.3
2020-09-04,12.7,0.3
2020-09-05,10.8,0.2
2020-09-06,13.1,0.0
2020-09-07,12.8,0.0
2020-09-08,10.0,0.7
2020-09-09,13.2,0.1
2020-09-10,13.6,0.0
2020-09-11,12.7,0.1
2020-09-12,12.8,0.0
2020-09-13,13.6,0.0
2020-09-14,16.3,0.0
2020-09-15,12.1,0.0
2020-09-16,13.7,0.1
2020-09-17,16.4,0.0
2020-09-18,17.2,0.0
2020-09-19,18.0,0.0
2020-09-20,16.1,0.0
2020-09-21,16.4,0.0
2020-09-22,17.2,0.0
2020-09-23,19.2,0.0
2020-09-24,16.9,0.0
2020-09-25,10.9,1.5
2020-09-26,10.7,1.0
2020-09-27,13.8,0.0
2020-09-28,15.2,0.0
2020-09-29,10.6,0.5
2020-09-30,10.6,0.0
2020-10-01,11.0,0.0
2020-10-02,10.7,0.0
2020-10-03,10.0,0.0
2020-10-04,11.0,0.0
2020-10-05,13.7,0.0
2020-10-06,12.7,0.0
2020-10-07,15.1,0.0
2020-10-08,15.7,0.0
2020-10-09,17.2,0.0
2020-10-10,17.8,0.0
2020-10-11,19.9,0.0
2020-10-12,20.2,0.0
2020-10-13,17.8,0.0
2020-10-14,15.9,0.0
2020-10-15,19.3,0.0
2020-10-16,16.8,0.0
2020-10-17,18.4,0.0
2020-10-18,17.4,0.0
2020-10-19,16.5,0.0
2020-10-20,18.6,0.0
2020-10-21,16.8,0.0
2020-10-22,16.4,0.0
2020-10-23,16.7,0.0
2020-10-24,15.3,0.0
2020-10-25,14.5,1.3
2020-10-26,17.8,0.0
2020-10-27,11.5,0.0
2020-10-28,14.7,0.7
2020-10-29,17.5,0.0
2020-10-30,19.2,0.0
2020-10-31,19.2,0.0
2020-11-01,16.9,0.0
2020-11-02,17.8,0.0
2020-11-03,19.1,0.0
2020-11-04,16.8,0.0
2020-11-05,18.0,0.0
2020-11-06,19.2,0.0
2020-11-07,21.2,0.0
2020-11-08,18.7,0.0
2020-11-09,18.8,0.0
2020-11-10,19.4,0.0
2020-11-11,17.0,0.0
2020-11-12,17.7,0.0
2020-11-13,14.6,0.4
2020-11-14,16.0,0.9
2020-11-15,17.2,0.2
2020-11-16,17.2,0.0
2020-11-17,14.7,0.8
2020-11-18,17.2,0.0
2020-11-19,15.7,0.0
2020-11-20,14.4,0.0
2020-11-21,16.8,0.0
2020-11-22,20.3,0.0
2020-11-23,19.2,0.0
2020-11-24,18.7,0.0
2020-11-25,19.6,0.0
2020-11-26,22.8,0.0
2020-11-27,20.7,0.0
2020-11-28,19.7,0.0
2020-11-29,21.1,0.0
2020-11-30,22.2,0.0
2020-12-01,20.9,0.0
2020-12-02,18.7,0.0
2020-12-03,20.8,0.0
2020-12-04,20.5,0.0
2020-12-05,19.4,0.0
2020-12-06,20.6,0.0
2020-12-07,19.5,0.0
2020-12-08,19.9,0.0
2020-12-09,22.4,0.0
2020-12-10,17.9,0.0
2020-12-11,19.3,0.0
2020-12-12,20.3,0.0
2020-12-13,22.2,0.0
2020-12-14,23.6,0.0
2020-12-15,21.2,0.0
2020-12-16,22.2,0.0
2020-12-17,20.6,0.0
2020-12-18,15.6,0.2
2020-12-19,17.9,0.0
2020-12-20,20.5,0.0
2020-12-21,23.2,0.0
2020-12-22,22.6,0.0
2020-12-23,21.5,0.0
2020-12-24,22.3,0.0
2020-12-25,23.7,0.0
2020-12-26,21.6,0.0
2020-12-27,20.0,0.0
2020-12-28,21.3,0.0
2020-12-29,20.5,0.0
2020-12-30,22.2,0.0
2020-12-31,23.9,0.0
2021-01-01,23.2,0.0
2021-01-02,21.1,0.2
2021-01-03,21.8,0.0
2021-01-04,22.7,0.0
2021-01-05,20.1,0.0
2021-01-06,20.8,0.0
2021-01-07,22.3,0.0
2021-01-08,20.9,0.0
2021-01-09,18.5,0.0
2021-01-10,18.7,0.0
2021-01-11,19.5,0.0
2021-01-12,21.5,0.0
2021-01-13,21.2,0.0
2021-01-14,20.8,0.0
2021-01-15,21.6,0.0
2021-01-16,21.4,0.0
2021-01-17,23.2,0.0
2021-01-18,23.8,0.0
2021-01-19,22.4,0.0
2021-01-20,21.3,0.0
2021-01-21,21.2,0.0
2021-01-22,22.2,0.0
2021-01-23,21.8,0.0
2021-01-24,22.7,0.0
2021-01-25,22.5,0.0
2021-01-26,21.9,0.0
2021-01-27,21.2,0.0
2021-01-28,21.7,0.0
2021-01-29,18.4,5.8
2021-01-30,17.6,49.2
2021-01-31,17.0,17.1
2021-02-01,16.6,5.7
2021-02-02,17.5,1.0
2021-02-03,20.1,0.0
2021-02-04,21.9,0.0
2021-02-05,18.6,0.0
2021-02-06,17.3,0.9
2021-02-07,17.7,0.6
2021-02-08,17.3,0.0
2021-02-09,19.6,0.0
2021-02-10,20.1,0.0
2021-02-11,18.6,0.0
2021-02-12,19.6,0.0
2021-02-13,19.4,0.1
2021-02-14,18.5,0.0
2021-02-15,18.3,0.0
2021-02-16,16.8,0.0
2021-02-17,17.5,0.0
2021-02-18,17.4,0.0
2021-02-19,20.0,0.0
2021-02-20,21.2,0.0
2021-02-21,19.9,0.0
2021-02-22,19.7,0.0
2021-02-23,21.7,0.0
2021-02-24,21.1,0.0
2021-02-25,20.5,0.0
2021-02-26,20.5,0.0
2021-02-27,21.6,0.0
2021-02-28,23.1,0.0
2021-03-01,21.8,0.0
2021-03-02,20.9,0.0
2021-03-03,21.6,0.0
2021-03-04,23.1,0.0
2021-03-05,21.0,0.0
2021-03-06,20.4,0.0
2021-03-07,22.3,0.0
2021-03-08,23.7,0.0
2021-03-09,21.0,0.0
2021-03-10,19.3,0.0
2021-03-11,19.9,0.0
2021-03-12,20.9,0.0
2021-03-13,19.4,0.0
2021-03-14,18.1,0.0
2021-03-15,15.2,2.4
2021-03-16,16.7,0.2
2021-03-17,17.6,0.0
2021-03-18,15.3,0.8
2021-03-19,14.0,5.6
2021-03-20,16.5,0.0
2021-03-21,17.0,0.0
2021-03-22,18.6,0.0
2021-03-23,19.9,0.0
2021-03-24,17.8,0.0
2021-03-25,15.1,0.2
2021-03-26,16.3,0.0
2021-03-27,20.3,0.0
2021-03-28,19.5,0.0
2021-03-29,16.1,0.0
2021-03-30,15.7,0.0
2021-03-31,16.4,0.0
2021-04-01,15.5,0.0
2021-04-02,16.1,0.0
2021-04-03,19.6,0.0
2021-04-04,15.7,0.1
2021-04-05,16.0,0.0
2021-04-06,16.4,0.0
2021-04-07,17.3,0.0
2021-04-08,16.3,0.2
2021-04-09,15.8,0.0
2021-04-10,14.4,0.4
2021-04-11,17.5,0.0
2021-04-12,20.3,0.0
2021-04-13,21.2,0.0
2021-04-14,17.4,0.0
2021-04-15,17.3,0.0
2021-04-16,17.6,0.0
2021-04-17,15.2,0.0
2021-04-18,15.9,0.0
2021-04-19,15.7,0.0
2021-04-20,14.0,2.1
2021-04-21,15.2,0.4
2021-04-22,14.0,0.1
2021-04-23,13.0,0.9
2021-04-24,14.4,0.0
2021-04-25,16.4,0.0
2021-04-26,16.6,0.0
2021-04-27,15.2,0.0
2021-04-28,16.4,0.0
2021-04-29,15.4,0.0
2021-04-30,12.9,0.9
2021-05-01,13.4,0.0
2021-05-02,14.0,0.0
2021-05-03,13.9,0.3
2021-05-04,13.3,1.8
2021-05-05,14.0,0.0
2021-05-06,17.9,0.0
2021-05-07,14.7,0.0
2021-05-08,12.7,0.6
2021-05-09,13.3,0.0
2021-05-10,14.7,0.0
2021-05-11,16.1,0.0
2021-05-12,17.2,0.0
2021-05-13,14.8,0.0
2021-05-14,15.4,0.0
2021-05-15,16.0,0.0
2021-05-16,16.0,0.0
2021-05-17,18.2,0.0
2021-05-18,12.7,0.0
2021-05-19,12.4,0.7
2021-05-20,11.4,6.8
2021-05-21,9.6,9.5
2021-05-22,9.6,0.0
2021-05-23,12.2,0.0
2021-05-24,13.5,0.0
2021-05-25,14.3,0.0
2021-05-26,15.9,0.0
2021-05-27,14.6,0.0
2021-05-28,12.4,0.2
2021-05-29,12.1,0.7
2021-05-30,13.5,0.0
2021-05-31,15.3,0.0
2021-06-01,14.6,0.3
2021-06-02,15.7,0.0
2021-06-03,16.3,0.0
2021-06-04,12.6,0.3
2021-06-05,12.4,0.4
2021-06-06,11.2,0.0
2021-06-07,12.9,0.0
2021-06-08,14.4,0.0
2021-06-09,12.1,0.0
2021-06-10,12.4,0.0
2021-06-11,15.0,0.0
2021-06-12,16.3,0.0
2021-06-13,11.4,0.0
2021-06-14,13.8,0.0
2021-06-15,11.5,0.9
2021-06-16,11.5,2.1
2021-06-17,10.4,0.0
2021-06-18,9.3,2.2
2021-06-19,10.2,0.0
2021-06-20,9.3,0.0
2021-06-21,11.2,0.0
2021-06-22,12.1,0.0
2021-06-23,8.7,12.0
2021-06-24,8.4,0.8
2021-06-25,8.3,22.3
2021-06-26,6.7,2.1
2021-06-27,6.7,0.0
2021-06-28,9.5,0.0
2021-06-29,13.7,0.0
2021-06-30,12.6,0.0
2021-07-01,9.0,0.0
2021-07-02,9.6,0.0
2021-07-03,11.8,0.0
2021-07-04,10.9,0.0
2021-07-05,11.5,0.0
2021-07-06,8.3,1.4
2021-07-07,9.6,0.0
2021-07-08,12.0,0.0
2021-07-09,8.8,0.1
2021-07-10,11.4,0.0
2021-07-11,13.3,0.0
2021-07-12,8.0,0.0
2021-07-13,7.5,0.0
2021-07-14,7.7,0.0
2021-07-15,9.4,0.0
2021-07-16,8.1,0.0
2021-07-17,9.8,0.0
2021-07-18,13.9,0.0
2021-07-19,14.8,0.0
2021-07-20,16.1,0.0
2021-07-21,15.6,0.0
2021-07-22,14.6,0.0
2021-07-23,12.8,0.0
2021-07-24,8.2,1.2
2021-07-25,9.7,1.6
2021-07-26,9.3,0.0
2021-07-27,9.6,0.0
2021-07-28,11.5,0.0
2021-07-29,13.3,0.0
2021-07-30,10.8,0.0
2021-07-31,13.2,0.0
2021-08-01,16.2,0.0
2021-08-02,15.9,0.0
2021-08-03,14.6,0.0
2021-08-04,14.1,0.0
2021-08-05,10.9,0.0
2021-08-06,11.2,0.2
2021-08-07,9.6,0.6
2021-08-08,8.7,4.3
2021-08-09,8.8,1.0
2021-08-10,10.6,0.0
2021-08-11,11.6,0.0
2021-08-12,8.1,0.0
2021-08-13,9.2,0.0
2021-08-14,11.2,0.0
2021-08-15,8.7,0.2
2021-08-16,10.7,0.1
2021-08-17,12.6,0.9
2021-08-18,12.1,17.5
2021-08-19,9.6,39.9
2021-08-20,9.0,0.2
2021-08-21,11.1,4.2
2021-08-22,9.7,1.1
2021-08-23,8.6,1.0
2021-08-24,9.0,2.0
2021-08-25,8.5,0.9
2021-08-26,8.4,0.0
2021-08-27,10.4,0.0
2021-08-28,13.1,0.2
2021-08-29,14.9,0.0
2021-08-30,10.6,0.3
2021-08-31,11.0,2.2
2021-09-01,11.4,0.0
2021-09-02,11.8,0.0
2021-09-03,10.3,2.3
2021-09-04,10.9,0.6
2021-09-05,11.3,0.1
2021-09-06,9.7,1.6
2021-09-07,8.2,3.8
2021-09-08,9.6,0.0
2021-09-09,13.7,0.0
2021-09-10,14.6,0.0
2021-09-11,10.9,1.1
2021-09-12,10.0,20.2
2021-09-13,8.0,5.3
2021-09-14,10.6,0.0
2021-09-15,13.0,0.0
2021-09-16,13.8,0.0
2021-09-17,12.7,0.0
2021-09-18,12.7,1.2
2021-09-19,10.9,2.5
2021-09-20,12.4,1.2
2021-09-21,13.4,0.0
2021-09-22,10.9,0.7
2021-09-23,15.5,0.0
2021-09-24,17.8,0.0
2021-09-25,12.5,1.0
2021-09-26,13.7,0.0
2021-09-27,15.8,0.0
2021-09-28,18.2,0.0
2021-09-29,15.8,0.0
2021-09-30,12.3,0.0
2021-10-01,13.5,0.0
2021-10-02,11.3,0.0
2021-10-03,13.0,0.0
2021-10-04,15.8,0.0
2021-10-05,15.2,0.0
2021-10-06,17.4,0.0
2021-10-07,15.0,0.0
2021-10-08,11.7,7.9
2021-10-09,12.6,0.0
2021-10-10,13.5,2.8
2021-10-11,16.9,0.0
2021-10-12,12.3,0.6
2021-10-13,13.1,0.1
2021-10-14,10.9,2.8
2021-10-15,12.5,0.0
2021-10-16,14.5,0.0
2021-10-17,16.0,0.0
2021-10-18,18.1,0.0
2021-10-19,19.7,0.0
2021-10-20,13.7,0.0
2021-10-21,14.8,0.0
2021-10-22,14.3,1.0
2021-10-23,13.8,0.0
2021-10-24,18.2,0.0
2021-10-25,21.9,0.0
2021-10-26,17.9,0.0
2021-10-27,17.7,0.2
2021-10-28,21.5,0.0
2021-10-29,22.0,0.0
2021-10-30,22.0,0.0
2021-10-31,18.1,0.0
2021-11-01,16.0,0.0
2021-11-02,17.6,0.0
2021-11-03,15.2,0.0
2021-11-04,15.5,1.2
2021-11-05,16.9,0.0
2021-11-06,15.5,0.0
2021-11-07,17.2,0.0
2021-11-08,20.5,0.0
2021-11-09,17.6,0.0
2021-11-10,15.9,0.0
2021-11-11,17.2,0.0
2021-11-12,16.6,0.0
2021-11-13,15.8,0.3
2021-11-14,18.3,0.0
2021-11-15,17.2,0.0
2021-11-16,18.8,0.0
2021-11-17,19.3,0.0
2021-11-18,20.3,0.0
2021-11-19,18.7,0.0
2021-11-20,18.8,0.0
2021-11-21,21.2,0.0
2021-11-22,22.8,0.0
2021-11-23,19.9,0.0
2021-11-24,16.9,0.0
2021-11-25,21.1,0.0
2021-11-26,20.0,0.0
2021-11-27,16.3,3.3
2021-11-28,19.6,0.0
2021-11-29,20.5,0.0
2021-11-30,16.8,0.0
2021-12-01,16.5,0.0
2021-12-02,19.2,0.0
2021-12-03,18.9,0.0
2021-12-04,21.8,0.0
2021-12-05,24.2,0.0
2021-12-06,19.2,0.0
2021-12-07,17.7,0.0
2021-12-08,19.0,0.0
2021-12-09,20.3,0.0
2021-12-10,18.6,0.0
2021-12-11,17.1,0.0
2021-12-12,16.1,0.2
2021-12-13,17.7,0.2
2021-12-14,18.6,0.0
2021-12-15,20.6,0.0
2021-12-16,18.5,0.0
2021-12-17,18.7,0.0
2021-12-18,21.2,0.0
2021-12-19,22.9,0.0
2021-12-20,22.6,0.0
2021-12-21,22.2,0.0
2021-12-22,21.9,0.0
2021-12-23,19.5,0.0
2021-12-24,21.8,0.0
2021-12-25,24.2,0.0
2021-12-26,23.8,0.0
2021-12-27,21.6,0.0
2021-12-28,21.1,0.0
2021-12-29,18.3,0.0
2021-12-30,20.9,0.0
2021-12-31,21.6,0.0
2022-01-01,19.6,0.0
2022-01-02,20.2,0.0
2022-01-03,21.9,0.0
2022-01-04,21.7,0.0
2022-01-05,21.5,0.0
2022-01-06,19.8,0.0
2022-01-07,21.8,0.0
2022-01-08,21.4,0.0
2022-01-09,19.9,0.0
2022-01-10,20.6,0.0
2022-01-11,21.7,0.0
2022-01-12,20.7,0.0
2022-01-13,19.8,0.0
2022-01-14,21.6,0.0
2022-01-15,20.7,0.0
2022-01-16,17.4,0.0
2022-01-17,16.6,0.0
2022-01-18,18.4,0.0
2022-01-19,19.0,0.0
2022-01-20,19.2,0.0
2022-01-21,19.7,0.0
2022-01-22,19.2,0.0
2022-01-23,21.6,0.0
2022-01-24,23.1,0.0
2022-01-25,21.1,0.0
2022-01-26,19.1,0.0
2022-01-27,18.5,0.0
2022-01-28,18.6,0.0
2022-01-29,18.4,0.0
2022-01-30,19.4,0.0
2022-01-31,21.3,0.0
2022-02-01,20.4,0.0
2022-02-02,20.1,0.0
2022-02-03,18.9,0.0
2022-02-04,20.1,0.0
2022-02-05,22.3,0.0
2022-02-06,24.1,0.0
2022-02-07,21.3,0.0
2022-02-08,21.7,0.0
2022-02-09,21.5,0.0
2022-02-10,18.7,0.0
2022-02-11,20.0,0.0
2022-02-12,22.8,0.0
2022-02-13,20.1,0.0
2022-02-14,19.5,0.0
2022-02-15,18.8,0.0
2022-02-16,20.6,0.0
2022-02-17,22.9,0.0
2022-02-18,21.8,0.0
2022-02-19,20.5,0.0
2022-02-20,19.9,0.0
2022-02-21,18.0,0.0
2022-02-22,17.5,0.0
2022-02-23,16.8,4.7
2022-02-24,18.3,0.0
2022-02-25,20.2,0.0
2022-02-26,20.1,0.0
2022-02-27,19.2,0.0
2022-02-28,20.3,0.0
2022-03-01,22.5,0.0
2022-03-02,22.0,0.0
2022-03-03,20.7,0.0
2022-03-04,20.8,0.0
2022-03-05,21.4,0.0
2022-03-06,18.1,0.0
2022-03-07,19.9,0.0
2022-03-08,18.7,0.0
2022-03-09,19.1,0.0
2022-03-10,21.5,0.0
2022-03-11,21.7,0.0
2022-03-12,19.2,0.0
2022-03-13,21.3,0.0
2022-03-14,21.4,0.0
2022-03-15,20.8,0.0
2022-03-16,18.8,0.0
2022-03-17,18.0,0.0
2022-03-18,20.7,0.0
2022-03-19,23.0,0.0
2022-03-20,20.2,0.0
2022-03-21,17.0,0.0
2022-03-22,18.4,0.0
2022-03-23,15.0,0.0
2022-03-24,18.3,0.0
2022-03-25,22.4,0.0
2022-03-26,15.9,0.0
2022-03-27,18.2,0.0
2022-03-28,19.4,0.0
2022-03-29,16.8,0.0
2022-03-30,18.3,0.0
2022-03-31,19.8,0.0
2022-04-01,20.0,0.0
2022-04-02,17.6,0.0
2022-04-03,16.2,0.0
2022-04-04,19.3,0.0
2022-04-05,20.8,0.0
2022-04-06,19.7,0.0
2022-04-07,19.6,0.0
2022-04-08,18.8,0.0
2022-04-09,14.6,0.0
2022-04-10,13.8,0.0
2022-04-11,14.5,0.0
2022-04-12,15.3,0.0
2022-04-13,19.0,0.0
2022-04-14,17.5,0.0
2022-04-15,12.8,0.0
2022-04-16,15.2,0.0
2022-04-17,15.6,0.0
2022-04-18,14.9,0.0
2022-04-19,14.5,0.0
2022-04-20,14.7,0.0
2022-04-21,14.9,0.0
2022-04-22,14.6,0.8
2022-04-23,16.1,0.0
2022-04-24,15.1,0.0
2022-04-25,15.2,0.1
2022-04-26,13.7,23.2
2022-04-27,11.1,3.9
2022-04-28,13.4,0.0
2022-04-29,16.3,0.0
2022-04-30,14.2,0.0
2022-05-01,14.4,0.0
2022-05-02,13.9,0.0
2022-05-03,17.8,0.0
2022-05-04,18.2,0.0
2022-05-05,13.1,0.0
2022-05-06,16.0,0.0
2022-05-07,13.9,0.0
2022-05-08,10.3,0.0
2022-05-09,13.2,0.0
2022-05-10,15.9,0.0
2022-05-11,16.9,0.0
2022-05-12,13.8,0.0
2022-05-13,13.8,0.0
2022-05-14,14.6,0.0
2022-05-15,15.9,0.0
2022-05-16,12.7,0.0
2022-05-17,11.6,0.0
2022-05-18,12.6,0.0
2022-05-19,12.5,0.2
2022-05-20,13.3,0.0
2022-05-21,13.0,0.0
2022-05-22,12.3,0.0
2022-05-23,12.4,0.0
2022-05-24,14.0,0.0
2022-05-25,12.8,0.0
2022-05-26,11.5,0.0
2022-05-27,10.4,0.0
2022-05-28,9.5,0.0
2022-05-29,8.1,0.0
2022-05-30,8.3,0.0
2022-05-31,7.1,0.0
2022-06-01,6.3,0.0
2022-06-02,8.7,1.2
2022-06-03,9.6,13.7
2022-06-04,10.8,2.0
2022-06-05,11.1,1.5
2022-06-06,11.2,0.0
2022-06-07,11.4,0.0
2022-06-08,10.4,0.0
2022-06-09,11.1,0.0
2022-06-10,15.6,0.0
2022-06-11,13.0,0.0
2022-06-12,9.4,0.0
2022-06-13,8.5,0.0
2022-06-14,9.0,0.0
2022-06-15,9.1,0.0
2022-06-16,8.8,1.3
2022-06-17,9.0,0.0
2022-06-18,10.4,0.0
2022-06-19,10.8,0.0
2022-06-20,9.0,0.0
2022-06-21,8.8,0.0
2022-06-22,8.9,3.2
2022-06-23,8.9,10.5
2022-06-24,10.4,0.2
2022-06-25,12.0,0.0
2022-06-26,10.2,0.0
2022-06-27,9.3,3.2
2022-06-28,10.3,0.0
2022-06-29,11.5,0.0
2022-06-30,12.8,0.0
2022-07-01,7.4,27.2
2022-07-02,6.8,0.0
2022-07-03,7.9,0.0
2022-07-04,8.7,0.0
2022-07-05,7.8,0.0
2022-07-06,5.8,32.9
2022-07-07,8.8,0.0
2022-07-08,9.8,0.1
2022-07-09,7.7,11.9
2022-07-10,7.3,20.4
2022-07-11,7.0,4.4
2022-07-12,9.2,0.0
2022-07-13,9.2,1.4
2022-07-14,4.7,22.9
2022-07-15,4.4,0.5
2022-07-16,3.2,0.0
2022-07-17,7.1,0.0
2022-07-18,10.1,0.0
2022-07-19,13.2,0.0
2022-07-20,11.6,0.0
2022-07-21,11.0,0.0
2022-07-22,13.1,0.0
2022-07-23,9.5,0.0
2022-07-24,9.9,0.0
2022-07-25,10.3,0.0
2022-07-26,11.3,0.0
2022-07-27,10.2,1.8
2022-07-28,10.7,0.1
2022-07-29,14.1,0.0
2022-07-30,9.2,0.2
2022-07-31,10.8,0.0
2022-08-01,9.0,0.0
2022-08-02,9.2,0.0
2022-08-03,8.6,0.0
2022-08-04,8.6,0.0
2022-08-05,9.6,0.0
2022-08-06,8.7,12.8
2022-08-07,7.3,1.1
2022-08-08,8.5,0.0
2022-08-09,13.8,0.0
2022-08-10,14.0,0.0
2022-08-11,10.4,0.1
2022-08-12,9.0,0.9
2022-08-13,10.4,0.0
2022-08-14,9.0,18.5
2022-08-15,8.5,6.8
2022-08-16,8.1,8.1
2022-08-17,8.5,3.2
2022-08-18,9.6,0.0
2022-08-19,16.6,0.0
2022-08-20,16.9,0.0
2022-08-21,15.6,0.0
2022-08-22,10.9,0.0
2022-08-23,11.3,0.4
2022-08-24,12.5,0.0
2022-08-25,14.3,0.0
2022-08-26,12.5,0.0
2022-08-27,12.4,0.0
2022-08-28,16.1,0.0
2022-08-29,14.7,0.0
2022-08-30,11.3,0.0
2022-08-31,9.4,0.0
2022-09-01,9.4,0.5
2022-09-02,13.2,0.0
2022-09-03,16.3,0.0
2022-09-04,17.1,0.0
2022-09-05,18.0,0.0
2022-09-06,15.6,0.0
2022-09-07,9.4,0.7
2022-09-08,7.4,8.9
2022-09-09,9.5,0.0
2022-09-10,12.6,0.0
2022-09-11,9.9,0.2
2022-09-12,10.3,0.0
2022-09-13,10.3,0.0
2022-09-14,13.7,0.0
2022-09-15,15.5,0.0
2022-09-16,11.2,0.0
2022-09-17,10.2,2.0
2022-09-18,9.8,3.3
2022-09-19,9.9,0.1
2022-09-20,8.6,1.6
2022-09-21,8.5,0.3
2022-09-22,12.5,0.0
2022-09-23,14.1,0.0
2022-09-24,10.5,17.1
2022-09-25,11.1,0.0
2022-09-26,11.3,0.0
2022-09-27,13.1,0.0
2022-09-28,13.7,0.0
2022-09-29,13.4,0.0
2022-09-30,15.3,0.0
2022-10-01,16.1,0.0
2022-10-02,16.0,0.0
2022-10-03,11.7,0.0
2022-10-04,11.6,0.0
2022-10-05,12.1,1.0
2022-10-06,13.9,0.0
2022-10-07,16.8,0.7
2022-10-08,14.2,3.9
2022-10-09,16.5,0.0
2022-10-10,14.3,0.0
2022-10-11,13.5,0.0
2022-10-12,14.9,0.0
2022-10-13,15.7,0.0
2022-10-14,17.3,0.0
2022-10-15,19.3,0.0
2022-10-16,17.2,0.0
2022-10-17,13.6,0.0
2022-10-18,13.0,0.0
2022-10-19,13.0,1.4
2022-10-20,16.5,0.0
2022-10-21,17.4,0.0
2022-10-22,17.9,0.0
2022-10-23,15.3,0.0
2022-10-24,16.5,0.0
2022-10-25,14.2,0.1
2022-10-26,16.0,0.0
2022-10-27,18.1,0.0
2022-10-28,15.7,0.0
2022-10-29,17.9,0.0
2022-10-30,14.3,0.2
2022-10-31,18.0,0.0
2022-11-01,20.5,0.0
2022-11-02,18.7,0.0
2022-11-03,16.4,0.0
2022-11-04,14.8,0.0
2022-11-05,15.4,0.0
2022-11-06,16.1,0.0
2022-11-07,18.4,0.0
2022-11-08,15.7,0.0
2022-11-09,13.8,0.1
2022-11-10,15.4,0.0
2022-11-11,14.8,0.5
2022-11-12,13.4,6.0
2022-11-13,15.3,0.7
2022-11-14,19.2,0.0
2022-11-15,23.7,0.0
2022-11-16,21.2,0.0
2022-11-17,21.1,0.0
2022-11-18,21.1,0.0
2022-11-19,20.1,0.0
2022-11-20,20.1,0.0
2022-11-21,21.8,0.0
2022-11-22,23.5,0.0
2022-11-23,22.6,0.0
2022-11-24,21.8,0.0
2022-11-25,23.6,0.0
2022-11-26,23.7,0.0
2022-11-27,20.4,0.0
2022-11-28,19.4,0.0
2022-11-29,17.9,0.0
2022-11-30,17.4,0.0
2022-12-01,19.2,0.0
2022-12-02,21.0,0.0
2022-12-03,21.2,0.0
2022-12-04,23.5,0.0
2022-12-05,23.5,0.0
2022-12-06,24.0,0.0
2022-12-07,23.6,0.0
2022-12-08,22.6,0.0
2022-12-09,22.7,0.0
2022-12-10,24.1,0.0
2022-12-11,26.3,0.0
2022-12-12,24.0,0.0
2022-12-13,24.5,0.0
2022-12-14,23.5,0.0
2022-12-15,25.6,0.0
2022-12-16,23.3,0.0
2022-12-17,18.5,0.0
2022-12-18,20.6,0.0
2022-12-19,20.4,0.0
2022-12-20,21.1,0.0
2022-12-21,21.8,0.0
2022-12-22,20.6,0.0
2022-12-23,20.8,0.0
2022-12-24,22.8,0.0
2022-12-25,20.9,0.0
2022-12-26,19.2,0.0
2022-12-27,21.3,0.0
2022-12-28,23.0,0.0
2022-12-29,24.2,0.0
2022-12-30,20.9,0.0
2022-12-31,17.0,8.9
2023-01-01,20.3,0.0
2023-01-02,21.6,0.0
2023-01-03,22.2,0.0
2023-01-04,24.5,0.0
2023-01-05,21.3,0.0
2023-01-06,20.9,0.9
2023-01-07,21.7,0.0
2023-01-08,22.4,0.0
2023-01-09,20.2,0.0
2023-01-10,20.9,0.0
2023-01-11,23.1,0.0
2023-01-12,22.0,0.0
2023-01-13,21.7,0.0
2023-01-14,20.0,0.0
2023-01-15,21.4,0.0
2023-01-16,20.8,0.0
2023-01-17,19.4,0.0
2023-01-18,21.7,0.0
2023-01-19,18.7,0.0
2023-01-20,19.1,0.0
2023-01-21,21.0,0.0
2023-01-22,22.2,0.0
2023-01-23,22.6,0.0
2023-01-24,21.7,0.0
2023-01-25,22.5,0.0
2023-01-26,20.2,0.0
2023-01-27,22.3,0.0
2023-01-28,24.3,0.0
2023-01-29,24.0,0.0
2023-01-30,21.9,0.0
2023-01-31,22.9,0.0
2023-02-01,22.4,0.0
2023-02-02,25.0,0.0
2023-02-03,25.1,0.0
2023-02-04,22.9,0.0
2023-02-05,22.4,0.0
2023-02-06,23.6,0.0
2023-02-07,24.1,0.0
2023-02-08,24.7,0.0
2023-02-09,25.6,0.0
2023-02-10,25.4,0.0
2023-02-11,25.4,0.0
2023-02-12,23.8,0.0
2023-02-13,22.3,0.0
2023-02-14,23.5,0.0
2023-02-15,23.4,0.0
2023-02-16,21.0,0.0
2023-02-17,22.4,0.0
2023-02-18,23.3,0.0
2023-02-19,23.5,0.0
2023-02-20,25.1,0.0
